order_id,customer_id,order_date,product_category,price,quantity,payment_method,region,revenue
11786,3747,2024-03-16,Home,277.33,4,Credit Card,Sumatra,1109.32
11787,3554,2024-04-22,Clothing,386.62,1,Credit Card,Kalimantan,386.62
11788,4039,2024-09-15,Books,136.94,3,Credit Card,Sumatra,410.82
11789,2009,2024-11-05,Electronics,214.71,1,Bank Transfer,Kalimantan,214.71
11790,2550,2024-04-07,Home,262.15,4,Credit Card,Java,1048.6
11791,1803,2024-03-06,Clothing,31.63,3,Credit Card,Sumatra,94.89
11792,3878,2024-11-07,Electronics,80.33,4,Credit Card,Bali,321.32
11793,4396,2024-12-03,Electronics,36.44,1,Credit Card,Bali,36.44
11794,1213,2024-12-13,Home,377.37,1,Bank Transfer,Bali,377.37
11795,4279,2024-06-02,Electronics,153.45,1,Bank Transfer,Sumatra,153.45
11796,1168,2024-11-16,Home,214.18,4,Credit Card,Kalimantan,856.72
11797,4401,2024-07-01,Books,337.8,2,Credit Card,Kalimantan,675.6
11798,4351,2024-02-28,Sports,483.4,1,Credit Card,Kalimantan,483.4
11799,1977,2024-05-27,Clothing,406.47,2,Bank Transfer,Sulawesi,812.94
11800,2328,2024-06-01,Electronics,33.61,2,E-Wallet,Sulawesi,67.22
11801,1145,2024-03-20,Clothing,156.34,3,Credit Card,Sulawesi,469.02
11802,2798,2024-09-17,Clothing,29.29,2,Credit Card,Sumatra,58.58
11803,1515,2024-07-03,Books,35.53,4,E-Wallet,Kalimantan,142.12
11804,4161,2024-11-12,Books,68.09,4,Credit Card,Bali,272.36
11805,1452,2024-09-11,Clothing,163.94,4,Credit Card,Java,655.76
11806,1059,2024-01-14,Electronics,119.59,2,Credit Card,Java,239.18
11807,4382,2024-01-18,Books,179.33,3,E-Wallet,Java,537.99
11808,1527,2024-07-11,Sports,411.89,2,E-Wallet,Sumatra,823.78
11809,4298,2024-04-24,Home,399.85,2,E-Wallet,Sulawesi,799.7
11810,2023,2024-11-14,Clothing,178.62,3,E-Wallet,Sulawesi,535.86
11811,3521,2024-11-07,Clothing,331.61,4,Credit Card,Sulawesi,1326.44
11812,2564,2024-03-07,Books,189.47,1,Bank Transfer,Java,189.47
11813,4734,2024-02-27,Electronics,196.05,1,E-Wallet,Sulawesi,196.05
11814,3804,2024-11-26,Sports,339.48,2,Bank Transfer,Sulawesi,678.96
11815,3829,2024-10-13,Electronics,195.24,3,E-Wallet,Java,585.72
11816,2102,2024-02-06,Books,276.88,1,Credit Card,Sumatra,276.88
11817,1432,2024-05-21,Home,62.04,4,E-Wallet,Java,248.16
11818,4872,2024-05-16,Electronics,271.71,2,Bank Transfer,Sulawesi,543.42
11819,2176,2024-10-08,Electronics,372.29,3,E-Wallet,Sulawesi,1116.8700000000001
11820,4860,2024-07-05,Home,444.74,2,E-Wallet,Sumatra,889.48
11821,1400,2024-05-18,Electronics,77.89,1,E-Wallet,Sulawesi,77.89
11822,4350,2024-05-12,Home,208.3,2,E-Wallet,Java,416.6
11823,3104,2024-06-17,Clothing,245.66,3,E-Wallet,Sulawesi,736.98
11824,4050,2024-05-27,Electronics,452.88,2,Bank Transfer,Bali,905.76
11825,3233,2024-12-30,Home,132.42,1,Bank Transfer,Sulawesi,132.42
11826,3445,2024-11-26,Home,87.0,3,Credit Card,Sumatra,261.0
11827,1604,2024-08-31,Clothing,75.04,4,Bank Transfer,Kalimantan,300.16
11828,3835,2024-08-22,Clothing,81.67,4,Bank Transfer,Sumatra,326.68
11829,3205,2024-06-12,Home,435.41,2,Bank Transfer,Sumatra,870.82
11830,2810,2024-07-27,Home,311.8,4,E-Wallet,Kalimantan,1247.2
11831,4764,2024-07-01,Electronics,213.26,2,Bank Transfer,Sumatra,426.52
11832,4430,2024-05-31,Electronics,434.04,4,E-Wallet,Sulawesi,1736.16
11833,2463,2024-07-13,Electronics,152.52,1,Bank Transfer,Kalimantan,152.52
11834,3636,2024-02-25,Home,464.29,4,Credit Card,Kalimantan,1857.16
11835,3513,2024-06-20,Home,380.63,1,E-Wallet,Sumatra,380.63
11836,4734,2024-11-24,Clothing,15.19,2,Bank Transfer,Java,30.38
11837,3493,2024-07-25,Sports,234.0,3,Credit Card,Sumatra,702.0
11838,2773,2024-01-07,Clothing,422.02,3,Credit Card,Bali,1266.06
11839,3848,2024-12-05,Home,201.09,1,Credit Card,Sulawesi,201.09
11840,4814,2024-06-25,Electronics,493.64,3,Credit Card,Bali,1480.92
11841,4559,2024-09-10,Sports,424.06,3,E-Wallet,Sulawesi,1272.18
11842,2553,2024-05-05,Home,377.76,2,Bank Transfer,Kalimantan,755.52
11843,2096,2024-01-17,Sports,72.08,2,Credit Card,Kalimantan,144.16
11844,1928,2024-09-16,Books,58.39,2,E-Wallet,Java,116.78
11845,2951,2024-04-30,Sports,322.39,4,E-Wallet,Bali,1289.56
11846,4772,2024-03-01,Sports,332.41,1,E-Wallet,Kalimantan,332.41
11847,2973,2024-08-17,Clothing,78.02,3,E-Wallet,Bali,234.06
11848,3064,2024-01-23,Clothing,427.71,3,Bank Transfer,Kalimantan,1283.1299999999999
11849,2554,2024-07-05,Books,437.5,3,Bank Transfer,Bali,1312.5
11850,3778,2024-10-26,Books,211.21,2,Bank Transfer,Java,422.42
11851,1325,2024-10-26,Home,305.83,3,Credit Card,Bali,917.49
11852,1994,2024-12-14,Clothing,257.81,2,Credit Card,Kalimantan,515.62
11853,4703,2024-01-26,Books,22.65,1,Bank Transfer,Java,22.65
11854,1612,2024-12-13,Clothing,49.75,1,Bank Transfer,Kalimantan,49.75
11855,3593,2024-08-01,Electronics,390.99,3,E-Wallet,Kalimantan,1172.97
11856,1595,2024-01-18,Home,246.72,1,Credit Card,Sumatra,246.72
11857,1920,2024-04-19,Electronics,307.4,3,Bank Transfer,Java,922.1999999999999
11858,4779,2024-01-18,Clothing,308.37,2,Bank Transfer,Bali,616.74
11859,1841,2024-03-03,Sports,192.91,4,E-Wallet,Sumatra,771.64
11860,2225,2024-05-05,Clothing,19.56,4,Credit Card,Kalimantan,78.24
11861,1343,2024-03-09,Books,394.52,4,Credit Card,Sulawesi,1578.08
11862,2876,2024-01-17,Books,236.88,2,Bank Transfer,Sulawesi,473.76
11863,4594,2024-03-22,Sports,73.76,1,Bank Transfer,Bali,73.76
11864,1858,2024-08-21,Books,15.43,3,Credit Card,Java,46.29
11865,2423,2024-10-05,Home,13.67,3,Credit Card,Java,41.01
11866,4289,2024-10-03,Home,21.51,1,Bank Transfer,Kalimantan,21.51
11867,1444,2024-10-24,Sports,81.74,3,E-Wallet,Kalimantan,245.21999999999997
11868,2788,2024-01-12,Clothing,119.58,4,Credit Card,Bali,478.32
11869,1221,2024-04-04,Clothing,127.34,3,Bank Transfer,Bali,382.02
11870,4454,2024-05-27,Home,317.9,4,E-Wallet,Java,1271.6
11871,4952,2024-09-17,Home,124.57,3,E-Wallet,Sumatra,373.71
11872,1591,2024-02-24,Sports,338.61,3,Credit Card,Sumatra,1015.83
11873,2030,2024-03-17,Home,412.56,3,Credit Card,Sumatra,1237.68
11874,2295,2024-06-10,Sports,195.47,4,Bank Transfer,Java,781.88
11875,4810,2024-09-15,Home,360.58,4,Bank Transfer,Bali,1442.32
11876,2017,2024-05-05,Clothing,56.54,2,Bank Transfer,Sulawesi,113.08
11877,3063,2024-12-20,Electronics,167.32,3,Credit Card,Bali,501.96
11878,2447,2024-09-01,Sports,342.91,1,E-Wallet,Kalimantan,342.91
11879,3045,2024-03-28,Electronics,466.23,1,E-Wallet,Sumatra,466.23
11880,1523,2024-07-23,Books,309.7,2,Credit Card,Kalimantan,619.4
11881,3850,2024-01-25,Sports,185.1,4,Bank Transfer,Sulawesi,740.4
11882,4824,2024-06-01,Home,160.28,3,Bank Transfer,Java,480.84000000000003
11883,3068,2024-07-06,Books,198.82,3,E-Wallet,Sulawesi,596.46
11884,4761,2024-05-07,Home,328.19,4,E-Wallet,Kalimantan,1312.76
11885,3275,2024-06-29,Electronics,166.86,2,Credit Card,Sumatra,333.72
11886,4055,2024-08-10,Home,237.65,1,E-Wallet,Sulawesi,237.65
11887,2808,2024-10-05,Clothing,380.71,1,Bank Transfer,Kalimantan,380.71
11888,2311,2024-10-05,Clothing,122.7,4,Credit Card,Kalimantan,490.8
11889,3856,2024-07-10,Clothing,359.67,2,E-Wallet,Sulawesi,719.34
11890,4205,2024-01-05,Sports,381.92,3,Credit Card,Java,1145.76
11891,2306,2024-06-08,Home,432.52,4,Bank Transfer,Sulawesi,1730.08
11892,3451,2024-05-26,Clothing,16.82,4,Credit Card,Sumatra,67.28
11893,4736,2024-12-03,Clothing,61.31,3,Bank Transfer,Sumatra,183.93
11894,2089,2024-08-17,Home,477.64,1,Credit Card,Sulawesi,477.64
11895,2672,2024-05-10,Electronics,67.26,4,Bank Transfer,Sulawesi,269.04
11896,4675,2024-11-06,Clothing,246.5,4,Credit Card,Kalimantan,986.0
11897,1436,2024-02-28,Sports,87.64,4,E-Wallet,Java,350.56
11898,1828,2024-05-27,Clothing,406.88,2,Credit Card,Bali,813.76
11899,3981,2024-07-29,Electronics,52.77,1,Credit Card,Sumatra,52.77
11900,1258,2024-12-11,Clothing,47.38,4,Bank Transfer,Bali,189.52
11901,3003,2024-04-18,Home,254.83,2,Credit Card,Java,509.66
11902,2989,2024-06-17,Sports,122.9,3,Bank Transfer,Java,368.70000000000005
11903,1102,2024-09-07,Books,332.47,3,Credit Card,Kalimantan,997.4100000000001
11904,1992,2024-07-21,Sports,343.97,2,Credit Card,Sumatra,687.94
11905,4638,2024-06-10,Clothing,295.09,1,E-Wallet,Java,295.09
11906,1768,2024-04-20,Clothing,418.14,1,Credit Card,Java,418.14
11907,2124,2024-05-29,Electronics,350.19,1,Bank Transfer,Bali,350.19
11908,2221,2024-07-04,Home,97.82,1,Credit Card,Kalimantan,97.82
11909,3860,2024-12-01,Home,43.81,1,E-Wallet,Bali,43.81
11910,3273,2024-11-19,Home,375.14,2,Bank Transfer,Sumatra,750.28
11911,3990,2024-12-06,Electronics,371.31,1,Bank Transfer,Kalimantan,371.31
11912,3510,2024-12-05,Clothing,425.91,1,Bank Transfer,Sulawesi,425.91
11913,1236,2024-01-18,Clothing,105.16,4,Credit Card,Kalimantan,420.64
11914,4097,2024-02-23,Sports,115.46,3,Bank Transfer,Bali,346.38
11915,2144,2024-09-20,Electronics,290.45,3,Credit Card,Sulawesi,871.3499999999999
11916,4981,2024-02-18,Home,82.03,4,E-Wallet,Kalimantan,328.12
11917,3553,2024-12-05,Electronics,151.69,4,E-Wallet,Sulawesi,606.76
11918,4253,2024-12-30,Home,407.15,1,Bank Transfer,Java,407.15
11919,4782,2024-12-29,Electronics,170.44,3,E-Wallet,Sumatra,511.32
11920,3861,2024-08-27,Electronics,10.61,4,Credit Card,Sulawesi,42.44
11921,1766,2024-03-26,Electronics,327.16,2,E-Wallet,Kalimantan,654.32
11922,3681,2024-08-09,Clothing,94.39,2,Bank Transfer,Java,188.78
11923,4614,2024-12-01,Clothing,101.94,3,Bank Transfer,Bali,305.82
11924,4386,2024-09-09,Sports,13.18,4,Bank Transfer,Java,52.72
11925,1990,2024-09-16,Electronics,291.13,3,Credit Card,Sulawesi,873.39
11926,4868,2024-04-24,Electronics,283.14,3,Bank Transfer,Sumatra,849.42
11927,3665,2024-09-06,Home,52.74,3,E-Wallet,Sulawesi,158.22
11928,2759,2024-03-28,Home,29.96,4,Bank Transfer,Sumatra,119.84
11929,3320,2024-05-21,Clothing,247.96,3,E-Wallet,Bali,743.88
11930,4981,2024-06-14,Home,391.74,1,Credit Card,Bali,391.74
11931,3279,2024-08-27,Sports,477.1,1,Bank Transfer,Sumatra,477.1
11932,4491,2024-04-05,Clothing,42.2,4,E-Wallet,Java,168.8
11933,3815,2024-06-19,Home,355.55,3,E-Wallet,Sulawesi,1066.65
11934,4513,2024-06-15,Electronics,99.77,3,E-Wallet,Kalimantan,299.31
11935,1495,2024-10-18,Electronics,21.82,2,E-Wallet,Java,43.64
11936,2047,2024-04-17,Books,170.71,4,Bank Transfer,Sumatra,682.84
11937,4180,2024-06-21,Clothing,289.07,3,Bank Transfer,Java,867.21
11938,2726,2024-04-14,Clothing,302.67,3,Bank Transfer,Java,908.01
11939,3549,2024-06-13,Books,29.35,4,Bank Transfer,Bali,117.4
11940,4930,2024-12-04,Sports,464.26,4,Credit Card,Java,1857.04
11941,3072,2024-01-23,Home,32.02,3,Bank Transfer,Sumatra,96.06
11942,4258,2024-06-24,Home,112.51,2,Bank Transfer,Sumatra,225.02
11943,3335,2024-07-31,Sports,219.09,2,Bank Transfer,Java,438.18
11944,4699,2024-10-29,Sports,473.1,4,Credit Card,Bali,1892.4
11945,1337,2024-05-12,Electronics,495.66,3,Bank Transfer,Sulawesi,1486.98
11946,4949,2024-04-13,Clothing,5.17,2,Bank Transfer,Java,10.34
11947,2937,2024-07-14,Clothing,116.14,4,Bank Transfer,Kalimantan,464.56
11948,4108,2024-02-11,Electronics,253.17,4,Bank Transfer,Kalimantan,1012.68
11949,2817,2024-11-28,Clothing,348.73,2,Bank Transfer,Sulawesi,697.46
11950,1136,2024-06-21,Home,330.09,1,E-Wallet,Bali,330.09
11951,3555,2024-07-18,Electronics,129.5,1,Bank Transfer,Bali,129.5
11952,3274,2024-05-03,Clothing,102.77,1,Bank Transfer,Bali,102.77
11953,1319,2024-03-13,Home,12.07,2,E-Wallet,Java,24.14
11954,2863,2024-02-21,Home,422.22,2,Bank Transfer,Bali,844.44
11955,1915,2024-08-20,Books,192.5,3,Credit Card,Java,577.5
11956,2205,2024-05-24,Sports,432.85,4,E-Wallet,Sumatra,1731.4
11957,2897,2024-07-20,Books,165.23,3,Credit Card,Bali,495.68999999999994
11958,3133,2024-12-06,Home,379.24,4,Credit Card,Sumatra,1516.96
11959,4538,2024-01-21,Home,39.48,2,E-Wallet,Sumatra,78.96
11960,1925,2024-02-23,Books,406.66,1,Bank Transfer,Sulawesi,406.66
11961,3100,2024-05-10,Sports,446.05,3,E-Wallet,Bali,1338.15
11962,3907,2024-01-12,Sports,136.12,2,Credit Card,Sulawesi,272.24
11963,3914,2024-03-20,Home,75.22,3,Bank Transfer,Java,225.66
11964,2258,2024-09-25,Clothing,102.09,3,Credit Card,Sumatra,306.27
11965,2982,2024-09-02,Books,434.55,1,E-Wallet,Kalimantan,434.55
11966,4850,2024-06-07,Sports,146.67,2,Credit Card,Java,293.34
11967,4870,2024-03-28,Sports,119.52,4,E-Wallet,Sulawesi,478.08
11968,1432,2024-08-02,Electronics,489.55,3,E-Wallet,Sumatra,1468.65
11969,4567,2024-03-29,Clothing,336.66,1,Bank Transfer,Kalimantan,336.66
11970,1998,2024-07-01,Clothing,416.95,3,Credit Card,Bali,1250.85
11971,3147,2024-07-03,Sports,374.79,1,Bank Transfer,Kalimantan,374.79
11972,1989,2024-01-01,Books,190.14,2,Bank Transfer,Kalimantan,380.28
11973,1598,2024-11-21,Clothing,432.06,3,Credit Card,Sumatra,1296.18
11974,3450,2024-05-01,Home,296.14,1,E-Wallet,Java,296.14
11975,1395,2024-10-23,Electronics,330.41,1,E-Wallet,Sumatra,330.41
11976,4598,2024-04-28,Clothing,166.41,2,E-Wallet,Bali,332.82
11977,1414,2024-02-21,Clothing,490.68,4,E-Wallet,Sulawesi,1962.72
11978,1938,2024-09-25,Sports,428.03,3,Credit Card,Bali,1284.09
11979,2636,2024-04-25,Books,78.32,3,E-Wallet,Kalimantan,234.95999999999998
11980,3724,2024-05-21,Clothing,105.92,3,Credit Card,Sumatra,317.76
11981,3510,2024-05-23,Home,375.55,4,Credit Card,Java,1502.2
11982,1540,2024-08-06,Home,17.75,3,E-Wallet,Bali,53.25
11983,2649,2024-09-10,Clothing,171.05,4,Bank Transfer,Bali,684.2
11984,4690,2024-01-21,Books,268.6,4,E-Wallet,Bali,1074.4
11985,2945,2024-12-13,Books,106.43,2,Bank Transfer,Java,212.86
11986,4435,2024-08-20,Clothing,437.21,2,E-Wallet,Sulawesi,874.42
11987,4201,2024-11-26,Home,445.19,1,Credit Card,Sulawesi,445.19
11988,1083,2024-09-12,Electronics,478.64,3,Bank Transfer,Sumatra,1435.92
11989,1270,2024-04-04,Home,77.43,3,Credit Card,Bali,232.29000000000002
11990,3291,2024-09-15,Home,44.25,4,Bank Transfer,Kalimantan,177.0
11991,1387,2024-12-17,Electronics,280.27,4,Credit Card,Bali,1121.08
11992,1213,2024-05-03,Books,397.25,3,E-Wallet,Sumatra,1191.75
11993,3865,2024-10-19,Home,149.07,2,Credit Card,Bali,298.14
11994,4237,2024-12-21,Books,124.28,2,Bank Transfer,Java,248.56
11995,4862,2024-12-06,Electronics,261.27,1,Credit Card,Bali,261.27
11996,1058,2024-06-22,Sports,243.62,1,E-Wallet,Java,243.62
11997,2625,2024-05-07,Sports,242.38,3,Credit Card,Kalimantan,727.14
11998,3930,2024-06-05,Electronics,205.61,2,Credit Card,Sulawesi,411.22
11999,1842,2024-05-14,Clothing,364.89,3,Credit Card,Sumatra,1094.67
12000,3971,2024-09-24,Books,309.27,4,Bank Transfer,Kalimantan,1237.08
12001,2527,2024-11-13,Home,246.47,4,Credit Card,Java,985.88
12002,2729,2024-06-17,Clothing,361.75,4,Credit Card,Sulawesi,1447.0
12003,1122,2024-01-11,Books,134.54,4,Credit Card,Bali,538.16
12004,4719,2024-07-07,Electronics,446.46,3,E-Wallet,Java,1339.3799999999999
12005,2436,2024-05-08,Clothing,195.16,4,Bank Transfer,Sumatra,780.64
12006,2162,2024-12-28,Home,167.16,3,Credit Card,Bali,501.48
12007,4300,2024-07-31,Home,273.43,1,Bank Transfer,Java,273.43
12008,4345,2024-01-09,Clothing,138.85,2,Bank Transfer,Bali,277.7
12009,3486,2024-07-28,Home,138.03,2,Credit Card,Bali,276.06
12010,4069,2024-04-30,Sports,43.55,1,Credit Card,Bali,43.55
12011,1561,2024-07-17,Home,327.71,4,Credit Card,Sulawesi,1310.84
12012,4981,2024-08-14,Home,456.8,2,Bank Transfer,Sumatra,913.6
12013,3165,2024-03-13,Clothing,344.21,2,Bank Transfer,Sulawesi,688.42
12014,2737,2024-02-14,Sports,286.03,3,Credit Card,Bali,858.0899999999999
12015,1904,2024-12-22,Clothing,357.34,1,E-Wallet,Sulawesi,357.34
12016,4554,2024-04-27,Books,483.39,1,Credit Card,Sumatra,483.39
12017,1394,2024-05-01,Electronics,171.56,1,Credit Card,Kalimantan,171.56
12018,2726,2024-10-22,Clothing,218.19,3,E-Wallet,Kalimantan,654.5699999999999
12019,3923,2024-09-07,Electronics,146.68,2,E-Wallet,Java,293.36
12020,4531,2024-02-03,Home,13.28,3,Bank Transfer,Kalimantan,39.839999999999996
12021,4906,2024-11-15,Electronics,176.98,1,Bank Transfer,Bali,176.98
12022,2716,2024-03-02,Sports,40.45,3,Credit Card,Sulawesi,121.35000000000001
12023,1934,2024-03-23,Books,429.91,2,Credit Card,Kalimantan,859.82
12024,2101,2024-05-17,Electronics,359.23,3,Credit Card,Sumatra,1077.69
12025,3999,2024-10-02,Electronics,155.5,3,Bank Transfer,Bali,466.5
12026,2435,2024-05-11,Books,167.33,2,Bank Transfer,Java,334.66
12027,1074,2024-08-31,Clothing,286.95,3,Bank Transfer,Sumatra,860.8499999999999
12028,1294,2024-11-01,Clothing,400.03,1,E-Wallet,Sulawesi,400.03
12029,4864,2024-06-07,Electronics,360.76,1,Credit Card,Bali,360.76
12030,1020,2024-07-24,Clothing,19.26,4,E-Wallet,Bali,77.04
12031,4977,2024-08-14,Electronics,393.72,3,E-Wallet,Sulawesi,1181.16
12032,4242,2024-05-28,Home,441.26,4,E-Wallet,Kalimantan,1765.04
12033,2038,2024-04-14,Clothing,49.5,2,Credit Card,Bali,99.0
12034,2234,2024-01-10,Sports,386.18,3,E-Wallet,Sulawesi,1158.54
12035,1559,2024-08-22,Clothing,129.61,4,Credit Card,Sulawesi,518.44
12036,2109,2024-07-21,Home,90.99,3,Bank Transfer,Kalimantan,272.96999999999997
12037,2172,2024-04-20,Clothing,274.22,4,E-Wallet,Bali,1096.88
12038,4771,2024-04-23,Books,278.57,2,Credit Card,Java,557.14
12039,1371,2024-09-24,Home,238.08,4,E-Wallet,Sulawesi,952.32
12040,3027,2024-04-07,Electronics,451.39,4,Bank Transfer,Bali,1805.56
12041,4551,2024-06-01,Clothing,124.6,3,Bank Transfer,Java,373.79999999999995
12042,1817,2024-12-09,Electronics,303.26,4,E-Wallet,Sumatra,1213.04
12043,2174,2024-12-06,Electronics,207.88,2,Credit Card,Sulawesi,415.76
12044,2164,2024-11-26,Home,437.52,4,Bank Transfer,Kalimantan,1750.08
12045,2092,2024-08-10,Clothing,70.74,1,Bank Transfer,Bali,70.74
12046,2283,2024-05-30,Books,46.04,1,Credit Card,Sumatra,46.04
12047,3011,2024-03-23,Electronics,496.42,2,Bank Transfer,Kalimantan,992.84
12048,1845,2024-04-09,Sports,290.72,1,E-Wallet,Sulawesi,290.72
12049,2991,2024-03-01,Clothing,456.41,1,Bank Transfer,Bali,456.41
12050,1520,2024-08-24,Electronics,207.07,3,Credit Card,Java,621.21
12051,4704,2024-09-19,Books,304.13,4,Bank Transfer,Sumatra,1216.52
12052,1370,2024-10-31,Sports,348.57,1,E-Wallet,Sumatra,348.57
12053,2442,2024-10-27,Home,493.13,3,E-Wallet,Sumatra,1479.3899999999999
12054,1100,2024-01-22,Home,60.81,3,Bank Transfer,Sulawesi,182.43
12055,1660,2024-10-08,Books,66.77,3,Credit Card,Kalimantan,200.31
12056,2681,2024-07-21,Home,263.99,3,E-Wallet,Sulawesi,791.97
12057,4936,2024-12-26,Electronics,32.62,1,E-Wallet,Sumatra,32.62
12058,4015,2024-06-24,Electronics,365.1,2,E-Wallet,Sulawesi,730.2
12059,1242,2024-08-31,Home,495.42,2,Bank Transfer,Bali,990.84
12060,3800,2024-07-28,Home,406.66,4,Credit Card,Sulawesi,1626.64
12061,1511,2024-06-02,Sports,136.58,1,Credit Card,Sulawesi,136.58
12062,3896,2024-05-25,Electronics,400.78,3,Credit Card,Sulawesi,1202.34
12063,3602,2024-12-20,Books,315.8,1,Credit Card,Bali,315.8
12064,4166,2024-02-26,Home,64.11,2,Bank Transfer,Kalimantan,128.22
12065,3273,2024-07-01,Home,285.13,3,Credit Card,Kalimantan,855.39
12066,2541,2024-05-26,Electronics,448.9,1,Credit Card,Kalimantan,448.9
12067,3261,2024-11-12,Books,148.51,1,E-Wallet,Bali,148.51
12068,3765,2024-12-11,Home,331.26,3,Credit Card,Java,993.78
12069,3114,2024-10-05,Home,25.57,4,Bank Transfer,Kalimantan,102.28
12070,1395,2024-08-13,Books,417.94,2,Bank Transfer,Kalimantan,835.88
12071,1611,2024-11-20,Books,106.94,4,Bank Transfer,Sumatra,427.76
12072,4083,2024-06-23,Electronics,306.27,2,Bank Transfer,Java,612.54
12073,2260,2024-06-02,Books,264.48,4,Bank Transfer,Kalimantan,1057.92
12074,2857,2024-05-13,Sports,276.32,3,Credit Card,Java,828.96
12075,1769,2024-11-28,Electronics,130.6,2,Bank Transfer,Bali,261.2
12076,2422,2024-12-29,Electronics,281.76,4,E-Wallet,Sumatra,1127.04
12077,1406,2024-12-26,Clothing,303.36,2,Credit Card,Kalimantan,606.72
12078,3972,2024-11-14,Home,215.6,2,E-Wallet,Sulawesi,431.2
12079,2872,2024-10-03,Sports,318.46,4,E-Wallet,Bali,1273.84
12080,2503,2024-04-15,Electronics,99.83,3,Bank Transfer,Sumatra,299.49
12081,3694,2024-02-11,Sports,258.73,1,Bank Transfer,Kalimantan,258.73
12082,3269,2024-06-27,Sports,359.82,1,E-Wallet,Bali,359.82
12083,2179,2024-06-24,Home,187.16,3,Bank Transfer,Kalimantan,561.48
12084,1653,2024-04-08,Books,208.52,4,Bank Transfer,Sulawesi,834.08
12085,3475,2024-10-14,Sports,86.28,3,Credit Card,Bali,258.84000000000003
12086,2181,2024-03-10,Electronics,310.14,2,Credit Card,Sulawesi,620.28
12087,1976,2024-12-30,Sports,66.14,4,Credit Card,Java,264.56
12088,2439,2024-09-15,Books,252.9,1,Credit Card,Kalimantan,252.9
12089,4053,2024-11-16,Electronics,109.16,2,Bank Transfer,Sulawesi,218.32
12090,4397,2024-01-18,Books,101.09,2,Credit Card,Java,202.18
12091,3418,2024-05-19,Electronics,52.44,2,E-Wallet,Java,104.88
12092,2367,2024-03-29,Home,181.91,3,Credit Card,Kalimantan,545.73
12093,4333,2024-02-20,Sports,434.37,2,Credit Card,Bali,868.74
12094,4354,2024-01-17,Sports,304.43,3,Credit Card,Sulawesi,913.29
12095,3897,2024-12-18,Sports,390.66,2,Bank Transfer,Sumatra,781.32
12096,3903,2024-06-08,Home,61.71,2,Bank Transfer,Java,123.42
12097,1228,2024-09-11,Home,160.09,1,Credit Card,Sumatra,160.09
12098,4959,2024-12-14,Home,197.36,4,Bank Transfer,Sulawesi,789.44
12099,3327,2024-11-01,Clothing,430.7,4,E-Wallet,Sulawesi,1722.8
12100,2893,2024-03-30,Home,333.88,4,Credit Card,Sumatra,1335.52
12101,2313,2024-11-13,Sports,247.79,2,E-Wallet,Sumatra,495.58
12102,4751,2024-12-22,Clothing,153.74,4,Credit Card,Sulawesi,614.96
12103,2070,2024-12-18,Home,381.18,1,Bank Transfer,Sulawesi,381.18
12104,1974,2024-10-06,Electronics,444.72,1,Bank Transfer,Bali,444.72
12105,2738,2024-11-16,Home,270.72,1,Credit Card,Sumatra,270.72
12106,4285,2024-07-13,Electronics,26.5,4,Bank Transfer,Java,106.0
12107,1757,2024-08-29,Clothing,139.57,4,Bank Transfer,Bali,558.28
12108,4095,2024-09-01,Electronics,374.17,4,E-Wallet,Sumatra,1496.68
12109,1320,2024-03-14,Electronics,196.86,4,Bank Transfer,Bali,787.44
12110,3321,2024-06-21,Clothing,314.83,4,E-Wallet,Bali,1259.32
12111,1555,2024-02-18,Clothing,264.64,2,Bank Transfer,Kalimantan,529.28
12112,1843,2024-05-17,Clothing,454.32,2,Credit Card,Sumatra,908.64
12113,2336,2024-06-30,Electronics,156.97,3,Bank Transfer,Sulawesi,470.90999999999997
12114,2386,2024-05-05,Books,225.8,1,Bank Transfer,Sumatra,225.8
12115,1667,2024-06-14,Electronics,37.07,4,Credit Card,Sumatra,148.28
12116,4047,2024-04-21,Books,403.46,1,Bank Transfer,Sumatra,403.46
12117,3427,2024-03-10,Sports,166.28,1,E-Wallet,Sulawesi,166.28
12118,3758,2024-02-21,Electronics,362.36,1,E-Wallet,Sumatra,362.36
12119,2942,2024-02-18,Clothing,6.5,4,Credit Card,Kalimantan,26.0
